Checksum Results
---------------------
Normal Checksum 1
Load count, 45374
Store count, 19623
Total memory access, 64997
-----------------------
In Place Checksum 361
z  0000000000000000 ra 00000000000000b4 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013870 a1 00000000000000b4
a2 0000000000013870 a3 0000000000010aa2 a4 0000000000013b40 a5 0000000000013870
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000b4 va 00000000000000b4 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000b4
Instruction count rv32, 0
Instruction count rv64, 477652
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122756
Store count, 21719
Total memory access, 144475
-----------------------
In Place Checksum 362
Instruction count rv32, 0
Instruction count rv64, 308056
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45388
Store count, 19629
Total memory access, 65017
-----------------------
In Place Checksum 363
z  0000000000000000 ra 00000000000000b5 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013870 a1 00000000000000b5
a2 0000000000013870 a3 0000000000010aa2 a4 0000000000013b40 a5 0000000000013870
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000b4 va 00000000000000b4 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000b4
Instruction count rv32, 0
Instruction count rv64, 477710
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122770
Store count, 21725
Total memory access, 144495
-----------------------
In Place Checksum 364
Instruction count rv32, 0
Instruction count rv64, 308114
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45402
Store count, 19635
Total memory access, 65037
-----------------------
In Place Checksum 365
z  0000000000000000 ra 00000000000000b6 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013870 a1 00000000000000b6
a2 0000000000013870 a3 0000000000010aa2 a4 0000000000013b40 a5 0000000000013870
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000b6 va 00000000000000b6 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000b6
Instruction count rv32, 0
Instruction count rv64, 477768
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122784
Store count, 21731
Total memory access, 144515
-----------------------
In Place Checksum 366
Instruction count rv32, 0
Instruction count rv64, 308176
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45416
Store count, 19643
Total memory access, 65059
-----------------------
In Place Checksum 367
z  0000000000000000 ra 00000000000000b7 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013870 a1 00000000000000b7
a2 0000000000013870 a3 0000000000010aa2 a4 0000000000013b50 a5 0000000000013870
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000b6 va 00000000000000b6 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000b6
Instruction count rv32, 0
Instruction count rv64, 477830
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122798
Store count, 21739
Total memory access, 144537
-----------------------
In Place Checksum 368
Instruction count rv32, 0
Instruction count rv64, 308223
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45426
Store count, 19647
Total memory access, 65073
-----------------------
In Place Checksum 369
z  0000000000000000 ra 00000000000000b8 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013870 a1 00000000000000b8
a2 0000000000013870 a3 0000000000010aa2 a4 0000000000013b50 a5 0000000000013870
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000b8 va 00000000000000b8 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000b8
Instruction count rv32, 0
Instruction count rv64, 477888
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122812
Store count, 21745
Total memory access, 144557
-----------------------
In Place Checksum 370
Instruction count rv32, 0
Instruction count rv64, 308281
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45440
Store count, 19653
Total memory access, 65093
-----------------------
In Place Checksum 371
z  0000000000000000 ra 00000000000000b9 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013870 a1 00000000000000b9
a2 0000000000013870 a3 0000000000010aa2 a4 0000000000013b50 a5 0000000000013870
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000b8 va 00000000000000b8 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000b8
Instruction count rv32, 0
Instruction count rv64, 477946
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122826
Store count, 21751
Total memory access, 144577
-----------------------
In Place Checksum 372
Instruction count rv32, 0
Instruction count rv64, 308350
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45458
Store count, 19661
Total memory access, 65119
-----------------------
In Place Checksum 373
z  0000000000000000 ra 00000000000000ba sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013870 a1 00000000000000ba
a2 0000000000013870 a3 0000000000010aa2 a4 0000000000013b50 a5 0000000000013870
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000ba va 00000000000000ba insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000ba
Instruction count rv32, 0
Instruction count rv64, 478004
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122843
Store count, 21757
Total memory access, 144600
-----------------------
In Place Checksum 374
Instruction count rv32, 0
Instruction count rv64, 308412
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45472
Store count, 19669
Total memory access, 65141
-----------------------
In Place Checksum 375
z  0000000000000000 ra 00000000000000bb sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013870 a1 00000000000000bb
a2 0000000000013870 a3 0000000000010aa2 a4 0000000000013b60 a5 0000000000013870
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000ba va 00000000000000ba insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000ba
Instruction count rv32, 0
Instruction count rv64, 478066
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122857
Store count, 21765
Total memory access, 144622
-----------------------
In Place Checksum 376
Instruction count rv32, 0
Instruction count rv64, 308459
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45482
Store count, 19673
Total memory access, 65155
-----------------------
In Place Checksum 377
z  0000000000000000 ra 00000000000000bc sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013880 a1 00000000000000bc
a2 0000000000013880 a3 0000000000010aa2 a4 0000000000013b70 a5 0000000000013880
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000bc va 00000000000000bc insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000bc
Instruction count rv32, 0
Instruction count rv64, 478124
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122871
Store count, 21771
Total memory access, 144642
-----------------------
In Place Checksum 378
Instruction count rv32, 0
Instruction count rv64, 308517
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45496
Store count, 19679
Total memory access, 65175
-----------------------
In Place Checksum 379
z  0000000000000000 ra 00000000000000bd sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013880 a1 00000000000000bd
a2 0000000000013880 a3 0000000000010aa2 a4 0000000000013b70 a5 0000000000013880
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000bc va 00000000000000bc insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000bc
Instruction count rv32, 0
Instruction count rv64, 478182
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122885
Store count, 21777
Total memory access, 144662
-----------------------
In Place Checksum 380
Instruction count rv32, 0
Instruction count rv64, 308575
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45510
Store count, 19685
Total memory access, 65195
-----------------------
In Place Checksum 381
z  0000000000000000 ra 00000000000000be sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013880 a1 00000000000000be
a2 0000000000013880 a3 0000000000010aa2 a4 0000000000013b70 a5 0000000000013880
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000be va 00000000000000be insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000be
Instruction count rv32, 0
Instruction count rv64, 478240
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122899
Store count, 21783
Total memory access, 144682
-----------------------
In Place Checksum 382
Instruction count rv32, 0
Instruction count rv64, 308637
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45524
Store count, 19693
Total memory access, 65217
-----------------------
In Place Checksum 383
z  0000000000000000 ra 00000000000000bf sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013880 a1 00000000000000bf
a2 0000000000013880 a3 0000000000010aa2 a4 0000000000013b80 a5 0000000000013880
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000be va 00000000000000be insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000be
Instruction count rv32, 0
Instruction count rv64, 478302
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122913
Store count, 21791
Total memory access, 144704
-----------------------
In Place Checksum 384
Instruction count rv32, 0
Instruction count rv64, 308684
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45534
Store count, 19697
Total memory access, 65231
-----------------------
In Place Checksum 385
z  0000000000000000 ra 00000000000000c0 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013880 a1 00000000000000c0
a2 0000000000013880 a3 0000000000010aa2 a4 0000000000013b80 a5 0000000000013880
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000c0 va 00000000000000c0 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000c0
Instruction count rv32, 0
Instruction count rv64, 478360
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122924
Store count, 21797
Total memory access, 144721
-----------------------
In Place Checksum 386
Instruction count rv32, 0
Instruction count rv64, 308742
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45548
Store count, 19703
Total memory access, 65251
-----------------------
In Place Checksum 387
z  0000000000000000 ra 00000000000000c1 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013880 a1 00000000000000c1
a2 0000000000013880 a3 0000000000010aa2 a4 0000000000013b80 a5 0000000000013880
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000c0 va 00000000000000c0 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000c0
Instruction count rv32, 0
Instruction count rv64, 478418
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122938
Store count, 21803
Total memory access, 144741
-----------------------
In Place Checksum 388
Instruction count rv32, 0
Instruction count rv64, 308844
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45578
Store count, 19717
Total memory access, 65295
-----------------------
In Place Checksum 389
z  0000000000000000 ra 00000000000000c2 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013880 a1 00000000000000c2
a2 0000000000013880 a3 0000000000010aa2 a4 0000000000013b80 a5 0000000000013880
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000c2 va 00000000000000c2 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000c2
Instruction count rv32, 0
Instruction count rv64, 478476
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122952
Store count, 21809
Total memory access, 144761
-----------------------
In Place Checksum 390
Instruction count rv32, 0
Instruction count rv64, 308906
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45592
Store count, 19725
Total memory access, 65317
-----------------------
In Place Checksum 391
z  0000000000000000 ra 00000000000000c3 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013880 a1 00000000000000c3
a2 0000000000013880 a3 0000000000010aa2 a4 0000000000013b90 a5 0000000000013880
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000c2 va 00000000000000c2 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000c2
Instruction count rv32, 0
Instruction count rv64, 478538
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122966
Store count, 21817
Total memory access, 144783
-----------------------
In Place Checksum 392
Instruction count rv32, 0
Instruction count rv64, 308953
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45602
Store count, 19729
Total memory access, 65331
-----------------------
In Place Checksum 393
z  0000000000000000 ra 00000000000000c4 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013890 a1 00000000000000c4
a2 0000000000013890 a3 0000000000010aa2 a4 0000000000013ba0 a5 0000000000013890
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000c4 va 00000000000000c4 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000c4
Instruction count rv32, 0
Instruction count rv64, 478596
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122981
Store count, 21823
Total memory access, 144804
-----------------------
In Place Checksum 394
Instruction count rv32, 0
Instruction count rv64, 309011
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45616
Store count, 19735
Total memory access, 65351
-----------------------
In Place Checksum 395
z  0000000000000000 ra 00000000000000c5 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013890 a1 00000000000000c5
a2 0000000000013890 a3 0000000000010aa2 a4 0000000000013ba0 a5 0000000000013890
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000c4 va 00000000000000c4 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000c4
Instruction count rv32, 0
Instruction count rv64, 478654
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 122995
Store count, 21829
Total memory access, 144824
-----------------------
In Place Checksum 396
Instruction count rv32, 0
Instruction count rv64, 309069
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45630
Store count, 19741
Total memory access, 65371
-----------------------
In Place Checksum 397
z  0000000000000000 ra 00000000000000c6 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013890 a1 00000000000000c6
a2 0000000000013890 a3 0000000000010aa2 a4 0000000000013ba0 a5 0000000000013890
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000c6 va 00000000000000c6 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000c6
Instruction count rv32, 0
Instruction count rv64, 478712
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 123009
Store count, 21835
Total memory access, 144844
-----------------------
In Place Checksum 398
Instruction count rv32, 0
Instruction count rv64, 309131
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45644
Store count, 19749
Total memory access, 65393
-----------------------
In Place Checksum 399
z  0000000000000000 ra 00000000000000c7 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013890 a1 00000000000000c7
a2 0000000000013890 a3 0000000000010aa2 a4 0000000000013bb0 a5 0000000000013890
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000c6 va 00000000000000c6 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000c6
Instruction count rv32, 0
Instruction count rv64, 478774
Load count - slowpath, 134
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 123023
Store count, 21843
Total memory access, 144866
-----------------------
In Place Checksum 400
Instruction count rv32, 0
Instruction count rv64, 309178
Load count - slowpath, 128
Store count - slowpath, 112
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 45654
Store count, 19753
Total memory access, 65407
-----------------------
In Place Checksum 401
z  0000000000000000 ra 00000000000000c8 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013890 a1 00000000000000c8
a2 0000000000013890 a3 0000000000010aa2 a4 0000000000013bb0 a5 0000000000013890
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 00000000000000c8 va 00000000000000c8 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x00000000000000c8
Instruction count rv32, 0
Instruction count rv64, 478832
Load count - slowpath, 134
Store count - slowpath, 112
